Date,Close
6/7/2018 16:00:00,193.46
6/8/2018 16:00:00,191.7
6/11/2018 16:00:00,191.23
6/12/2018 16:00:00,192.28
6/13/2018 16:00:00,190.7
6/14/2018 16:00:00,190.8
6/15/2018 16:00:00,188.84
6/18/2018 16:00:00,188.74
6/19/2018 16:00:00,185.69
6/20/2018 16:00:00,186.5
6/21/2018 16:00:00,185.46
6/22/2018 16:00:00,184.92
6/25/2018 16:00:00,182.17
6/26/2018 16:00:00,184.43
6/27/2018 16:00:00,184.16
6/28/2018 16:00:00,185.5
6/29/2018 16:00:00,185.11
7/2/2018 16:00:00,187.18
7/3/2018 13:00:00,183.92
7/5/2018 16:00:00,185.4
7/6/2018 16:00:00,187.97
7/9/2018 16:00:00,190.58
7/10/2018 16:00:00,190.35
7/11/2018 16:00:00,187.88
7/12/2018 16:00:00,191.03
7/13/2018 16:00:00,191.33
7/16/2018 16:00:00,190.91
7/17/2018 16:00:00,191.45
7/18/2018 16:00:00,190.4
7/19/2018 16:00:00,191.88
7/20/2018 16:00:00,191.44
7/23/2018 16:00:00,191.44
7/24/2018 16:00:00,193
7/25/2018 16:00:00,194.82
7/26/2018 16:00:00,194.21
7/27/2018 16:00:00,190.98
7/30/2018 16:00:00,189.91
7/31/2018 16:00:00,190.29
8/1/2018 16:00:00,201.5
8/2/2018 16:00:00,207.39
8/3/2018 16:00:00,207.99
8/6/2018 16:00:00,209.07
8/7/2018 16:00:00,207.11
8/8/2018 16:00:00,207.25
8/9/2018 16:00:00,208.88
8/10/2018 16:00:00,207.53
8/13/2018 16:00:00,208.87
8/14/2018 16:00:00,209.75
8/15/2018 16:00:00,210.24
8/16/2018 16:00:00,213.32
8/17/2018 16:00:00,217.58
8/20/2018 16:00:00,215.46
8/21/2018 16:00:00,215.04
8/22/2018 16:00:00,215.05
8/23/2018 16:00:00,215.49
8/24/2018 16:00:00,216.16
8/27/2018 16:00:00,217.94
8/28/2018 16:00:00,219.7
8/29/2018 16:00:00,222.98
8/30/2018 16:00:00,225.03
8/31/2018 16:00:00,227.63
9/4/2018 16:00:00,228.36
9/5/2018 16:00:00,226.87
9/6/2018 16:00:00,223.1
9/7/2018 16:00:00,221.3
9/10/2018 16:00:00,218.33
9/11/2018 16:00:00,223.85
9/12/2018 16:00:00,221.07
9/13/2018 16:00:00,226.41
9/14/2018 16:00:00,223.84
9/17/2018 16:00:00,217.88
9/18/2018 16:00:00,218.24
9/19/2018 16:00:00,218.37
9/20/2018 16:00:00,220.03
9/21/2018 16:00:00,217.66
9/24/2018 16:00:00,220.79
9/25/2018 16:00:00,222.19
9/26/2018 16:00:00,220.42
9/27/2018 16:00:00,224.95
9/28/2018 16:00:00,225.74
10/1/2018 16:00:00,227.26
10/2/2018 16:00:00,229.28
10/3/2018 16:00:00,232.07
10/4/2018 16:00:00,227.99
10/5/2018 16:00:00,224.29
10/8/2018 16:00:00,223.77
10/9/2018 16:00:00,226.87
10/10/2018 16:00:00,216.36
10/11/2018 16:00:00,214.45
10/12/2018 16:00:00,222.11
10/15/2018 16:00:00,217.36
10/16/2018 16:00:00,222.15
10/17/2018 16:00:00,221.19
10/18/2018 16:00:00,216.02
10/19/2018 16:00:00,219.31
10/22/2018 16:00:00,220.65
10/23/2018 16:00:00,222.73
10/24/2018 16:00:00,215.09
10/25/2018 16:00:00,219.8
10/26/2018 16:00:00,216.3
10/29/2018 16:00:00,212.24
10/30/2018 16:00:00,213.3
10/31/2018 16:00:00,218.86
11/1/2018 16:00:00,222.22
11/2/2018 16:00:00,207.48
11/5/2018 16:00:00,201.59
11/6/2018 16:00:00,203.77
11/7/2018 16:00:00,209.95
11/8/2018 16:00:00,208.49
11/9/2018 16:00:00,204.47
11/12/2018 16:00:00,194.17
11/13/2018 16:00:00,192.23
11/14/2018 16:00:00,186.8
11/15/2018 16:00:00,191.41
11/16/2018 16:00:00,193.53
11/19/2018 16:00:00,185.86
11/20/2018 16:00:00,176.98
11/21/2018 16:00:00,176.78
11/23/2018 13:00:00,172.29
11/26/2018 16:00:00,174.62
11/27/2018 16:00:00,174.24
11/28/2018 16:00:00,180.94
11/29/2018 16:00:00,179.55
11/30/2018 16:00:00,178.58
12/3/2018 16:00:00,184.82
12/4/2018 16:00:00,176.69
12/6/2018 16:00:00,174.72
12/7/2018 16:00:00,168.49
12/10/2018 16:00:00,169.6
12/11/2018 16:00:00,168.63
12/12/2018 16:00:00,169.1
12/13/2018 16:00:00,170.95
12/14/2018 16:00:00,165.48
12/17/2018 16:00:00,163.94
12/18/2018 16:00:00,166.07
12/19/2018 16:00:00,160.89
12/20/2018 16:00:00,156.83
12/21/2018 16:00:00,150.73
12/24/2018 13:00:00,146.83
12/26/2018 16:00:00,157.17
12/27/2018 16:00:00,156.15
12/28/2018 16:00:00,156.23
12/31/2018 16:00:00,157.74
1/2/2019 16:00:00,157.92
1/3/2019 16:00:00,142.19
1/4/2019 16:00:00,148.26
1/7/2019 16:00:00,147.93
1/8/2019 16:00:00,150.75
1/9/2019 16:00:00,153.31
1/10/2019 16:00:00,153.8
1/11/2019 16:00:00,152.29
1/14/2019 16:00:00,150
1/15/2019 16:00:00,153.07
1/16/2019 16:00:00,154.94
1/17/2019 16:00:00,155.86
1/18/2019 16:00:00,156.82
1/22/2019 16:00:00,153.3
1/23/2019 16:00:00,153.92
1/24/2019 16:00:00,152.7
1/25/2019 16:00:00,157.76
1/28/2019 16:00:00,156.3
1/29/2019 16:00:00,154.68
1/30/2019 16:00:00,165.25
1/31/2019 16:00:00,166.44
2/1/2019 16:00:00,166.52
2/4/2019 16:00:00,171.25
2/5/2019 16:00:00,174.18
2/6/2019 16:00:00,174.24
2/7/2019 16:00:00,170.94
2/8/2019 16:00:00,170.41
2/11/2019 16:00:00,169.43
2/12/2019 16:00:00,170.89
2/13/2019 16:00:00,170.18
2/14/2019 16:00:00,170.8
2/15/2019 16:00:00,170.42
2/19/2019 16:00:00,170.93
2/20/2019 16:00:00,172.03
2/21/2019 16:00:00,171.06
2/22/2019 16:00:00,172.97
2/25/2019 16:00:00,174.23
2/26/2019 16:00:00,174.33
2/27/2019 16:00:00,174.87
2/28/2019 16:00:00,173.15
3/1/2019 16:00:00,174.97
3/4/2019 16:00:00,175.85
3/5/2019 16:00:00,175.53
3/6/2019 16:00:00,174.52
3/7/2019 16:00:00,172.5
3/8/2019 16:00:00,172.91
3/11/2019 16:00:00,178.9
3/12/2019 16:00:00,180.91
3/13/2019 16:00:00,181.71
3/14/2019 16:00:00,183.73
3/15/2019 16:00:00,186.12
3/18/2019 16:00:00,188.02
3/19/2019 16:00:00,186.53
3/20/2019 16:00:00,188.16
3/21/2019 16:00:00,195.09
3/22/2019 16:00:00,191.05
3/25/2019 16:00:00,188.74
3/26/2019 16:00:00,186.79
3/27/2019 16:00:00,188.47
3/28/2019 16:00:00,188.72
3/29/2019 16:00:00,189.95
4/1/2019 16:00:00,191.24
4/2/2019 16:00:00,194.02
4/3/2019 16:00:00,195.35
4/4/2019 16:00:00,195.69
4/5/2019 16:00:00,197
4/8/2019 16:00:00,200.1
4/9/2019 16:00:00,199.5
4/10/2019 16:00:00,200.62
4/11/2019 16:00:00,198.95
4/12/2019 16:00:00,198.87
4/15/2019 16:00:00,199.23
4/16/2019 16:00:00,199.25
4/17/2019 16:00:00,203.13
4/18/2019 16:00:00,203.86
4/22/2019 16:00:00,204.53
4/23/2019 16:00:00,207.48
4/24/2019 16:00:00,207.16
4/25/2019 16:00:00,205.28
4/26/2019 16:00:00,204.3
4/29/2019 16:00:00,204.61
4/30/2019 16:00:00,200.67
